subject,block,trial,trialblock,task,reward,regret,sf_path,mb_paths,mf_paths,mf_sim,mb_sim,p0_sim,p1_sim,p01_sim,sf_comp
2,5,16,266,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,17,267,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,17,267,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,18,268,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,18,268,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,19,269,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,19,269,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,20,270,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,20,270,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,21,271,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,21,271,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,22,272,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,22,272,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,23,273,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,23,273,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,24,274,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,24,274,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,25,275,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,25,275,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,26,276,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,26,276,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,27,277,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,27,277,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,28,278,0,-3,0,7,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,28,278,0,-3,0,7,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,29,279,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,29,279,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,30,280,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,30,280,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,31,281,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,31,281,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,32,282,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,32,282,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,33,283,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,33,283,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,34,284,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,34,284,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,35,285,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,35,285,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,36,286,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,36,286,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,37,287,1,-4,1,0,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,2,1.0,False
2,5,37,287,1,-4,1,0,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,2,1.0,False
2,5,38,288,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,38,288,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,39,289,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,39,289,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,40,290,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,40,290,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,41,291,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,41,291,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,42,292,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,42,292,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,43,293,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,43,293,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,44,294,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,44,294,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,45,295,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,45,295,1,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,46,296,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,46,296,0,-5,2,5,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],0,0,2,0,1.0,False
2,5,47,297,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,47,297,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,48,298,0,-6,3,4,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,48,298,0,-6,3,4,[0 0 0 0 0 0 1 1],[0 0 0 0 0 0 1 0],1,1,1,1,1.0,True
2,5,49,299,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,5,49,299,1,-3,0,1,[0 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 0],3,3,0,3,1.5,False
2,6,0,300,0,-9,0,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,0,300,0,-9,16,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,1,301,1,6,-15,3,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,1,301,1,6,1,3,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,2,302,0,-11,2,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,2,302,0,-11,18,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,3,303,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,3,303,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,4,304,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,4,304,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,5,305,1,6,-15,4,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,5,305,1,6,1,4,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,6,306,0,-9,0,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,6,306,0,-9,16,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,7,307,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,7,307,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,8,308,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,8,308,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,9,309,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,9,309,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,10,310,0,-11,2,6,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,3,0,1.5,False
2,6,10,310,0,-11,18,6,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,3,0,1.5,False
2,6,11,311,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,11,311,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,12,312,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,12,312,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,13,313,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,13,313,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,14,314,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,14,314,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,15,315,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,15,315,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,16,316,0,-9,0,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,16,316,0,-9,16,0,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,2,1.0,False
2,6,17,317,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,17,317,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,18,318,0,-11,2,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,18,318,0,-11,18,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,19,319,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,19,319,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,20,320,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,20,320,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,21,321,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,21,321,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,22,322,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,22,322,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,23,323,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,23,323,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,24,324,0,-11,2,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,24,324,0,-11,18,4,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,25,325,1,6,-15,1,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,3,1.5,False
2,6,25,325,1,6,1,1,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],3,3,0,3,1.5,False
2,6,26,326,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,26,326,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,27,327,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,27,327,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,28,328,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,28,328,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,29,329,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,29,329,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,30,330,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,30,330,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,31,331,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,31,331,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,32,332,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,32,332,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,33,333,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,33,333,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,34,334,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,34,334,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,35,335,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,35,335,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,36,336,0,-11,2,3,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,36,336,0,-11,18,3,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,37,337,1,5,-14,5,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,37,337,1,5,2,5,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,38,338,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,38,338,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,39,339,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,39,339,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,40,340,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,40,340,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,41,341,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,41,341,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,42,342,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,42,342,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,43,343,1,6,-15,3,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,43,343,1,6,1,3,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],1,1,1,1,1.0,True
2,6,44,344,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,44,344,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,45,345,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,45,345,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,46,346,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,46,346,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,47,347,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,47,347,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,48,348,0,-11,2,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,48,348,0,-11,18,5,[1 1 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],0,0,2,0,1.0,False
2,6,49,349,1,7,-16,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,6,49,349,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 1],2,2,0,2,1.0,False
2,7,0,350,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,0,350,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,1,351,1,3,-6,7,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,1,351,1,3,4,7,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,2,352,0,-8,5,6,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,2,352,0,-8,15,6,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,3,353,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,3,353,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,4,354,0,-5,2,3,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,4,354,0,-5,12,3,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,5,355,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,5,355,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,6,356,0,-8,5,6,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,6,356,0,-8,15,6,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,0,0.0,False
2,7,7,357,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,7,357,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,8,358,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,8,358,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,9,359,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,9,359,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,10,360,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,10,360,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,11,361,1,5,-8,5,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,11,361,1,5,2,5,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,12,362,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,12,362,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,13,363,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,13,363,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,14,364,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,14,364,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,15,365,1,6,-9,1,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],3,3,3,2,2.5,True
2,7,15,365,1,6,1,1,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],3,3,3,2,2.5,True
2,7,16,366,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,16,366,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,17,367,1,6,-9,4,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,17,367,1,6,1,4,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,18,368,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,18,368,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,19,369,1,6,-9,3,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,19,369,1,6,1,3,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],1,1,1,2,1.5,True
2,7,20,370,0,-4,1,0,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],3,3,3,1,2.0,True
2,7,20,370,0,-4,11,0,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],3,3,3,1,2.0,True
2,7,21,371,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,21,371,1,7,0,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
2,7,22,372,0,-6,3,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,22,372,0,-6,13,5,[0 1 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],0,0,0,1,0.5,False
2,7,23,373,1,7,-10,2,[0 0 1 0 0 0 0 0],[0 0 1 0 0 0 0 0],2,2,2,3,2.5,True
